0,6000000000000001
0,6799999999999999
0,6000000000000001
0,68
-3,7200000000000024
0,41999999999999993
-4,000000000000003
-4,000000000000003
0,14
0,14000000000000012
-3,7200000000000024
0,56
-4,000000000000003
0,42000000000000004
0,28000000000000014
-4,000000000000003
0,41999999999999993
-3,8600000000000025
-3,7200000000000024
0,14000000000000012
0,68
0,41999999999999993
-4,000000000000003
0,4
-3,8600000000000025
0,28
-3,8600000000000025
0,5200000000000001
-4,000000000000003
0,54
-4,000000000000003
-4,000000000000003
0,6799999999999999
-4,000000000000003
-3,8600000000000025
-4,000000000000003
-3,7200000000000024
0,54
0,54
0,54
0,28
0,41999999999999993
0,54
-3,8600000000000025
-3,5800000000000023
0,54
-4,000000000000003
0,54
-3,5800000000000023
0,41999999999999993
0,30000000000000004
-4,000000000000003
0,54
-3,8600000000000025
-4,000000000000003
0,54
0,4600000000000001
0,82
-3,7200000000000024
0,54
0,020000000000000018
0,54
-4,000000000000003
0,41999999999999993
-4,000000000000003
0,8200000000000001
0,4
-3,7200000000000024
-4,000000000000003
-3,8600000000000025
0,54
-3,5800000000000023
0,4600000000000001
-3,8600000000000025
0,82
-4,000000000000003
-4,000000000000003
-3,7200000000000024
0,41999999999999993
0,7999999999999999
-3,7200000000000024
-3,8600000000000025
-3,8600000000000025
0,6799999999999999
0,74
-4,000000000000003
-4,000000000000003
0,54
0,6799999999999999
-3,7200000000000024
-3,8600000000000025
0,82
0,6799999999999999
0,6000000000000001
-3,8600000000000025
0,30000000000000004
0,56
0,56
-4,000000000000003
-4,000000000000003
0,6800000000000002
0,41999999999999993
0,82
-4,000000000000003
-3,7200000000000024
0,54
-4,000000000000003
0,82
0,33999999999999997
0,6000000000000001
0,88
0,28
0,6799999999999999
-4,000000000000003
-4,000000000000003
-3,5800000000000023
-3,7200000000000024
-4,000000000000003
0,41999999999999993
-3,7200000000000024
-4,000000000000003
-3,8600000000000025
0,74
0,68
-3,8600000000000025
0,54
0,41999999999999993
0,56
0,54
0,8200000000000001
-4,000000000000003
0,28
0,41999999999999993
0,74
0,68
0,66
0,6000000000000001
0,5400000000000001
-4,000000000000003
-4,000000000000003
-4,000000000000003
0,54
-3,8600000000000025
-3,8600000000000025
-3,440000000000002
0,41999999999999993
-3,5800000000000023
0,68
0,82
-3,7200000000000024
-3,8600000000000025
-3,440000000000002
-3,8600000000000025
0,5400000000000001
0,82
-4,000000000000003
-3,7200000000000024
-4,000000000000003
-4,000000000000003
-4,000000000000003
-4,000000000000003
0,8200000000000001
0,54
-4,000000000000003
0,41999999999999993
0,54
0,54
-4,000000000000003
-4,000000000000003
0,28
0,41999999999999993
0,42000000000000004
0,6799999999999999
-4,000000000000003
-4,000000000000003
-4,000000000000003
0,28
-3,7200000000000024
-4,000000000000003
0,96
-4,000000000000003
-4,000000000000003
-4,000000000000003
0,42000000000000004
-3,8600000000000025
0,28
0,6000000000000001
-3,7200000000000024
-4,000000000000003
0,6000000000000001
-4,000000000000003
0,6000000000000001
-4,000000000000003
0,54
-4,000000000000003
-3,8600000000000025
-4,000000000000003
-4,000000000000003
-4,000000000000003
-3,7200000000000024
0,20000000000000007
-3,7200000000000024
-4,000000000000003
0,54
-3,8600000000000025
-4,000000000000003
-4,000000000000003
0,68
-4,000000000000003
0,6000000000000001
0,41999999999999993
0,74
-3,8600000000000025
0,96
0,6000000000000001
-4,000000000000003
-4,000000000000003
0,68
0,6799999999999999
0,4
-3,8600000000000025
0,28
-4,000000000000003
0,8200000000000001
-4,000000000000003
-4,000000000000003
-4,000000000000003
-3,5800000000000023
0,54
-4,000000000000003
0,8200000000000001
-4,000000000000003
0,41999999999999993
-3,8600000000000025
-3,7200000000000024
-3,8600000000000025
0,54
-4,000000000000003
-3,8600000000000025
-4,000000000000003
-3,8600000000000025
0,54
0,82
-4,000000000000003
-4,000000000000003
-3,440000000000002
0,6000000000000001
-3,8600000000000025
0,14000000000000012
-4,000000000000003
0,54
0,68
0,6799999999999999
-3,8600000000000025
-3,7200000000000024
0,8200000000000001
0,6799999999999999
-3,8600000000000025
-3,5800000000000023
-3,8600000000000025
-4,000000000000003
-3,8600000000000025
-3,8600000000000025
-4,000000000000003
0,41999999999999993
0,82
-3,8600000000000025
-4,000000000000003
-3,8600000000000025
0,4
0,28
-4,000000000000003
0,54
-3,7200000000000024
-4,000000000000003
-3,8600000000000025
-4,000000000000003
-3,8600000000000025
-3,8600000000000025
-4,000000000000003
0,8
0,28
-4,000000000000003
-3,8600000000000025
-3,8600000000000025
0,54
-4,000000000000003
0,4600000000000001
0,20000000000000018
0,54
-4,000000000000003
0,28
0,28
-4,000000000000003
0,6799999999999999
0,4
-4,000000000000003
-4,000000000000003
0,41999999999999993
-4,000000000000003
-4,000000000000003
0,5400000000000001
0,4600000000000001
0,82
0,6000000000000001
-3,7200000000000024
0,42000000000000004
-4,000000000000003
-3,5800000000000023
0,6000000000000001
-3,7200000000000024
-4,000000000000003
-3,5800000000000023
0,30000000000000004
0,6600000000000001
0,6799999999999999
0,6600000000000001
-3,8600000000000025
-3,8600000000000025
-4,000000000000003
-3,8600000000000025
0,54
-4,000000000000003
-4,000000000000003
-4,000000000000003
-3,8600000000000025
0,54
0,82
-3,8600000000000025
0,41999999999999993
0,6800000000000002
0,6799999999999999
-4,000000000000003
-3,7200000000000024
-3,7200000000000024
0,33999999999999997
0,41999999999999993
0,8200000000000001
-4,000000000000003
-3,8600000000000025
-3,7200000000000024
0,4
0,28
0,28
-4,000000000000003
0,74
0,6600000000000001
-4,000000000000003
-4,000000000000003
0,8200000000000001
0,28
-3,7200000000000024
-4,000000000000003
0,8200000000000001
-3,7200000000000024
0,6799999999999999
-4,000000000000003
0,6000000000000001
0,5599999999999999
0,82
-3,7200000000000024
0,74
-4,000000000000003
-3,8600000000000025
-3,7200000000000024
-3,8600000000000025
-3,7200000000000024
0,66
-3,8600000000000025
0,020000000000000018
0,68
0,54
0,41999999999999993
0,82
-3,7200000000000024
0,56
-4,000000000000003
0,8200000000000001
-4,000000000000003
0,6000000000000001
0,41999999999999993
-4,000000000000003
-4,000000000000003
-3,5800000000000023
0,96
-3,8600000000000025
-3,7200000000000024
0,28
0,82
0,54
0,6799999999999999
0,96
0,54
-4,000000000000003
0,7000000000000001
0,15999999999999992
-3,8600000000000025
-3,7200000000000024
0,54
0,4600000000000001
0,6799999999999999
0,6799999999999999
0,82
-3,5800000000000023
-4,000000000000003
0,41999999999999993
-3,8600000000000025
0,54
-3,8600000000000025
-3,8600000000000025
-3,7200000000000024
-3,8600000000000025
-3,8600000000000025
-4,000000000000003
-3,7200000000000024
-4,000000000000003
-4,000000000000003
-4,000000000000003
-3,8600000000000025
0,4
-4,000000000000003
0,68
-3,7200000000000024
-3,5800000000000023
0,4600000000000001
-4,000000000000003
-3,440000000000002
-4,000000000000003
0,68
0,5599999999999999
-3,7200000000000024
0,54
0,41999999999999993
-4,000000000000003
-3,5800000000000023
-3,8600000000000025
-3,8600000000000025
0,68
-3,5800000000000023
-4,000000000000003
-3,8600000000000025
0,6799999999999999
-4,000000000000003
-4,000000000000003
0,5400000000000001
-3,8600000000000025
-3,8600000000000025
-4,000000000000003
0,82
0,74
0,4
0,6799999999999999
0,54
0,15999999999999992
0,6799999999999999
0,68
-3,7200000000000024
0,15999999999999992
-4,000000000000003
0,6600000000000001
-4,000000000000003
0,26
0,6799999999999999
0,6799999999999999
-4,000000000000003
0,6800000000000002
-3,8600000000000025
0,54
-4,000000000000003
-4,000000000000003
-3,8600000000000025
-4,000000000000003
0,68
0,6799999999999999
-4,000000000000003
-3,8600000000000025
0,54
0,6000000000000001
-4,000000000000003
0,8200000000000001
0,74
-4,000000000000003
-4,000000000000003
0,41999999999999993
-3,8600000000000025
0,6799999999999999
-4,000000000000003
0,6000000000000001
-4,000000000000003
-3,8600000000000025
-3,8600000000000025
-3,8600000000000025
0,56
0,6799999999999999
-4,000000000000003
0,7
0,28
0,6799999999999999
-4,000000000000003
0,82
-4,000000000000003
-4,000000000000003
0,3999999999999999
0,6799999999999999
0,82
0,82
0,5400000000000001
0,33999999999999997
0,6800000000000002
0,74
-4,000000000000003
0,6200000000000001
-4,000000000000003
-4,000000000000003
0,4600000000000001
0,54
0,82
-3,8600000000000025
-3,8600000000000025
0,6799999999999999
-4,000000000000003
-3,8600000000000025
-3,8600000000000025
0,74
-4,000000000000003
0,54
-4,000000000000003
-3,7200000000000024
-4,000000000000003
-4,000000000000003
-3,8600000000000025
0,42000000000000004
-4,000000000000003
0,6600000000000001
0,68
0,74
0,6799999999999999
-3,8600000000000025
-3,8600000000000025
0,96
-3,8600000000000025
-4,000000000000003
0,6799999999999999
-4,000000000000003
0,41999999999999993
-3,440000000000002
-3,8600000000000025
0,56
-3,7200000000000024
0,82
0,4
-3,7200000000000024
-3,5800000000000023
-4,000000000000003
-4,000000000000003
-3,8600000000000025
-3,5800000000000023
-4,000000000000003
0,28
0,6800000000000002
0,33999999999999997
0,14000000000000012
-3,8600000000000025
-3,8600000000000025
0,6799999999999999
0,6800000000000002
-4,000000000000003
-3,8600000000000025
0,48
0,42000000000000004
-4,000000000000003
-4,000000000000003
-4,000000000000003
-3,8600000000000025
0,8200000000000001
0,54
0,8
0,56
0,68
0,54
-4,000000000000003
-4,000000000000003
-3,7200000000000024
0,6000000000000001
-4,000000000000003
-4,000000000000003
0,54
-4,000000000000003
0,54
-3,8600000000000025
-3,5800000000000023
-3,8600000000000025
0,54
0,4600000000000001
-3,8600000000000025
0,4600000000000001
0,41999999999999993
-4,000000000000003
-4,000000000000003
0,68
0,6800000000000002
-4,000000000000003
0,6799999999999999
0,14
-3,7200000000000024
0,6799999999999999
-4,000000000000003
0,68
0,5400000000000001
-4,000000000000003
0,5599999999999999
0,54
0,54
0,5400000000000001
0,42000000000000004
0,68
0,68
-4,000000000000003
-4,000000000000003
-3,7200000000000024
-4,000000000000003
-4,000000000000003
0,6000000000000001
-4,000000000000003
0,20000000000000018
0,6800000000000002
-4,000000000000003
-4,000000000000003
0,41999999999999993
0,72
0,54
-4,000000000000003
0,82
-4,000000000000003
0,7
-3,8600000000000025
-3,8600000000000025
-3,7200000000000024
-3,8600000000000025
-4,000000000000003
-3,7200000000000024
-4,000000000000003
-3,8600000000000025
0,8200000000000001
-3,7200000000000024
-3,7200000000000024
-3,8600000000000025
0,56
0,28
-3,7200000000000024
0,6799999999999999
0,52
0,8200000000000001
-3,8600000000000025
-3,7200000000000024
-4,000000000000003
-3,7200000000000024
0,4600000000000001
-4,000000000000003
-3,5800000000000023
-3,5800000000000023
0,54
0,6799999999999999
-3,8600000000000025
-3,8600000000000025
0,8200000000000001
-4,000000000000003
-4,000000000000003
-4,000000000000003
0,26
0,82
-4,000000000000003
-3,8600000000000025
0,74
-4,000000000000003
0,42000000000000015
0,6000000000000001
-4,000000000000003
-3,7200000000000024
-4,000000000000003
0,48
0,4
-3,7200000000000024
-3,7200000000000024
0,68
-4,000000000000003
0,82
-4,000000000000003
-4,000000000000003
0,54
-4,000000000000003
-3,440000000000002
-4,000000000000003
-4,000000000000003
0,68
0,82
-3,8600000000000025
0,82
-3,5800000000000023
-4,000000000000003
0,6000000000000001
-4,000000000000003
0,4
-3,7200000000000024
0,54
0,6799999999999999
-3,8600000000000025
-4,000000000000003
-4,000000000000003
0,54
0,6800000000000002
0,4
0,33999999999999997
-3,7200000000000024
-4,000000000000003
-3,8600000000000025
-4,000000000000003
0,30000000000000004
0,48
0,96
0,6799999999999999
0,54
-3,8600000000000025
-4,000000000000003
0,96
-4,000000000000003
-4,000000000000003
-3,7200000000000024
0,4
-3,8600000000000025
-4,000000000000003
0,41999999999999993
0,30000000000000004
-3,8600000000000025
-4,000000000000003
0,88
0,33999999999999997
-3,8600000000000025
0,66
-4,000000000000003
0,41999999999999993
0,4
0,82
0,54
0,54
0,6000000000000001
-4,000000000000003
0,74
